root_id,root_follower_count,num_messages,num_unique_users,num_airline_replies,airline_reply_rate,did_airline_reply,avg_sentiment,avg_airline_sentiment,sentiment_change_after_airline,max_depth,avg_airline_response_time
1131309455952494593,183,1,1,0,0.0,False,-0.6408,,,0,
1131309632708894720,294,1,1,0,0.0,False,0.0098,,,0,
1131309632708894720,294,1,1,0,0.0,False,0.0098,,,0,
1131322153624887296,5609,1,1,0,0.0,False,0.0534,,,0,
1131322153624887296,5609,1,1,0,0.0,False,0.0534,,,0,
1131339699526799360,17,1,1,0,0.0,False,-0.9849,,,0,
1131339699526799360,17,1,1,0,0.0,False,-0.9849,,,0,
1131341784762728450,45,1,1,0,0.0,False,0.0098,,,0,
1131341784762728450,45,1,1,0,0.0,False,0.0098,,,0,
1131366402571481088,9,2,2,1,0.5,True,-0.8236,-0.8067,,1,502.0
1131366402571481088,9,2,2,1,0.5,True,-0.8236,-0.8067,,1,502.0
1131389753469939712,519,4,2,2,0.5,True,0.384425,0.4349,0.6860499999999999,3,497.5
1131389753469939712,519,4,2,2,0.5,True,0.384425,0.4349,0.6860499999999999,3,497.5
1131404805606273025,138,4,2,2,0.5,True,-0.9647249999999999,-0.9774,0.005900000000000016,3,418.5
1131404805606273025,138,4,2,2,0.5,True,-0.9647249999999999,-0.9774,0.005900000000000016,3,418.5
1131431184733544449,456,2,2,1,0.5,True,-0.8966000000000001,-0.9699,,1,1071.0
1131431184733544449,456,2,2,1,0.5,True,-0.8966000000000001,-0.9699,,1,1071.0
1131433696656076800,623,2,2,0,0.0,False,-0.9572,,,1,
1131433696656076800,623,2,2,0,0.0,False,-0.9572,,,1,
1131435916327886848,7396,1,1,0,0.0,False,-0.9096,,,0,
1131435916327886848,7396,1,1,0,0.0,False,-0.9096,,,0,
1131443174147350528,3,1,1,0,0.0,False,0.0154,,,0,
1131443174147350528,3,1,1,0,0.0,False,0.0154,,,0,
1131446511097794560,3324,1,1,0,0.0,False,0.0334,,,0,
1131446511097794560,3324,1,1,0,0.0,False,0.0334,,,0,
1131446748436750336,119,1,1,0,0.0,False,0.0225,,,0,
1131446748436750336,119,1,1,0,0.0,False,0.0225,,,0,
1131451471600525313,2855,1,1,0,0.0,False,0.0225,,,0,
1131451471600525313,2855,1,1,0,0.0,False,0.0225,,,0,
1131455360609521666,80,1,1,0,0.0,False,0.0074,,,0,
1131455360609521666,80,1,1,0,0.0,False,0.0074,,,0,
1131455382189170688,80,1,1,0,0.0,False,0.0045,,,0,
1131455382189170688,80,1,1,0,0.0,False,0.0045,,,0,
1131457224851771392,223,1,1,0,0.0,False,0.0045,,,0,
1131457224851771392,223,1,1,0,0.0,False,0.0045,,,0,
1131457349141581826,223,1,1,0,0.0,False,0.0074,,,0,
1131457349141581826,223,1,1,0,0.0,False,0.0074,,,0,
1131459677357826048,127,1,1,0,0.0,False,0.0045,,,0,
1131459677357826048,127,1,1,0,0.0,False,0.0045,,,0,
1131462658799079424,57,1,1,0,0.0,False,0.0045,,,0,
1131462658799079424,57,1,1,0,0.0,False,0.0045,,,0,
1131462899946401792,57,1,1,0,0.0,False,0.0074,,,0,
1131462899946401792,57,1,1,0,0.0,False,0.0074,,,0,
1131463277765124096,862,1,1,0,0.0,False,0.0045,,,0,
1131463277765124096,862,1,1,0,0.0,False,0.0045,,,0,
1131464196238004225,36,1,1,0,0.0,False,0.0045,,,0,
1131464196238004225,36,1,1,0,0.0,False,0.0045,,,0,
1131464755363962883,2388,1,1,0,0.0,False,-0.2495,,,0,
1131464755363962883,2388,1,1,0,0.0,False,-0.2495,,,0,
1131465891995095040,7396,1,1,0,0.0,False,0.0005,,,0,
1131465891995095040,7396,1,1,0,0.0,False,0.0005,,,0,
1131475904457248768,210564,16,16,1,0.0625,True,-0.84453125,-0.952,-0.0036517857142858157,1,6930.0
1131475904457248768,210564,16,16,1,0.0625,True,-0.84453125,-0.952,-0.0036517857142858157,1,6930.0
1131476110569422848,1214,1,1,0,0.0,False,-0.9315,,,0,
1131476110569422848,1214,1,1,0,0.0,False,-0.9315,,,0,
1131476207017480193,1127,1,1,0,0.0,False,-0.9315,,,0,
1131476207017480193,1127,1,1,0,0.0,False,-0.9315,,,0,
1131476329201905665,210564,19,18,2,0.10526315789473684,True,-0.6521631578947367,-0.8795999999999999,0.124810714285714,3,63158.0
1131476329201905665,210564,19,18,2,0.10526315789473684,True,-0.6521631578947367,-0.8795999999999999,0.124810714285714,3,63158.0
1131478070664282112,3480,1,1,0,0.0,False,-0.987,,,0,
1131478070664282112,3480,1,1,0,0.0,False,-0.987,,,0,
1131480685984833536,3,3,2,0,0.0,False,-0.9746,,,2,
1131480685984833536,3,3,2,0,0.0,False,-0.9746,,,2,
1131488427822723072,517,1,1,0,0.0,False,0.1592,,,0,
1131488427822723072,517,1,1,0,0.0,False,0.1592,,,0,
1131488717988925440,77,1,1,0,0.0,False,0.0067,,,0,
1131488717988925440,77,1,1,0,0.0,False,0.0067,,,0,
1131489062924312576,15,1,1,0,0.0,False,-0.9574,,,0,
1131489062924312576,15,1,1,0,0.0,False,-0.9574,,,0,
1131492021888266240,1962,1,1,0,0.0,False,0.007,,,0,
1131492021888266240,1962,1,1,0,0.0,False,0.007,,,0,
1131493564565925889,111,1,1,0,0.0,False,0.0098,,,0,
1131493564565925889,111,1,1,0,0.0,False,0.0098,,,0,
1131493765821149184,27,5,2,3,0.6,True,-0.9802799999999999,-0.9788666666666668,0.011399999999999855,3,2853.0
1131493765821149184,27,5,2,3,0.6,True,-0.9802799999999999,-0.9788666666666668,0.011399999999999855,3,2853.0
1131494638592843776,163,1,1,0,0.0,False,-0.9315,,,0,
1131494638592843776,163,1,1,0,0.0,False,-0.9315,,,0,
1131501621207285760,194871,1,1,0,0.0,False,0.1114,,,0,
1131501621207285760,194871,1,1,0,0.0,False,0.1114,,,0,
1131502568528592896,1543,1,1,0,0.0,False,0.0997,,,0,
1131502568528592896,1543,1,1,0,0.0,False,0.0997,,,0,
1131503587165712384,617,1,1,0,0.0,False,0.0997,,,0,
1131503587165712384,617,1,1,0,0.0,False,0.0997,,,0,
1131504998586703872,318,1,1,0,0.0,False,-0.9688,,,0,
1131504998586703872,318,1,1,0,0.0,False,-0.9688,,,0,
1131506438109630464,7829,1,1,0,0.0,False,0.1177,,,0,
1131506438109630464,7829,1,1,0,0.0,False,0.1177,,,0,
1131506986535870464,170,1,1,0,0.0,False,0.0297,,,0,
1131506986535870464,170,1,1,0,0.0,False,0.0297,,,0,
1131508703889448960,33,1,1,0,0.0,False,0.0943,,,0,
1131508703889448960,33,1,1,0,0.0,False,0.0943,,,0,
1131508775062523904,181,1,1,0,0.0,False,0.0943,,,0,
1131508775062523904,181,1,1,0,0.0,False,0.0943,,,0,
1131509367981920256,6030,1,1,0,0.0,False,0.0943,,,0,
1131509367981920256,6030,1,1,0,0.0,False,0.0943,,,0,
1131509368590094337,52,1,1,0,0.0,False,0.0943,,,0,
1131509368590094337,52,1,1,0,0.0,False,0.0943,,,0,
1131513287160532992,19,1,1,0,0.0,False,0.0396,,,0,
1131513287160532992,19,1,1,0,0.0,False,0.0396,,,0,
1131516774263009280,207,1,1,0,0.0,False,0.0195,,,0,
1131516774263009280,207,1,1,0,0.0,False,0.0195,,,0,
1131518862917292032,653,1,1,0,0.0,False,-0.1223,,,0,
1131518862917292032,653,1,1,0,0.0,False,-0.1223,,,0,
1131519546442096640,16,1,1,0,0.0,False,-0.9315,,,0,
1131519546442096640,16,1,1,0,0.0,False,-0.9315,,,0,
1131519616260497408,16,1,1,0,0.0,False,-0.9843,,,0,
1131519616260497408,16,1,1,0,0.0,False,-0.9843,,,0,
1131519631288668161,16,1,1,0,0.0,False,-0.9111,,,0,
1131519631288668161,16,1,1,0,0.0,False,-0.9111,,,0,
1131519675215548416,16,1,1,0,0.0,False,-0.9843,,,0,
1131519675215548416,16,1,1,0,0.0,False,-0.9843,,,0,
1131521623662747654,2158,1,1,0,0.0,False,0.0132,,,0,
1131521623662747654,2158,1,1,0,0.0,False,0.0132,,,0,
1131523170953965570,0,2,2,1,0.5,True,-0.54475,-0.2394,,1,47844.0
